Caller_ID,Dummy_Email,State,Days_in_Between,Test_variable,Outcome
04226182TCAMCXQW,0,0,200,1,0
15639075GYTHPVYN,0,0,200,1,0
04872641JYKUVYBE,0,0,200,0,0
17886148JHUJUAOD,0,1,200,1,0
98878188MEPQIWUI,0,0,200,1,0
73976979KCOCFXLX,0,1,200,0,0
03082181ADHVUHSI,0,0,200,1,0
52542760HSIVQYBE,0,1,200,0,0
03173431AIEIPHYW,0,0,200,0,0
79330120YXBSAGRZ,0,0,200,0,0
91547457YWLXKBCC,0,1,200,0,0
86292552NKQXNZSJ,0,1,200,1,0
28141699JWNNAQZR,0,1,200,0,0
43472432JJRKQANF,1,1,41,1,1
65833354MVPAFYBE,0,1,200,0,0
55977670UNTJHJXR,0,1,200,1,0
51514153SLTJESDI,0,0,200,1,0
23891564AMBHRUXM,0,0,200,0,0
54113039YDFCGMUC,0,0,52,1,1
24778617RTTMQKKL,0,0,200,1,0
37650891QHVRDQNL,0,0,200,0,0
70583765MTRZNUNW,0,0,200,1,0
00706931KVUTISZL,0,0,200,0,0
54615067WWZDOIWS,0,1,200,1,0
05292395TPSWGVQJ,0,0,200,1,0
16265394UDPSUFYZ,1,1,35,1,1
73980267TAIFWTUJ,0,0,200,0,0
00049559VPGZWKPW,0,0,200,0,0
59319372SGNZCCTX,0,1,200,1,0
43172368ATBOPCBI,0,0,200,1,0
13126624CTNXFEAU,0,1,200,1,0
20276371NRPLZMER,0,1,200,0,0
98772886CSWZLRFI,0,1,200,1,0
35243511ZAEXLBVK,0,0,200,1,0
61241636URVIAPSL,1,1,32,0,1
06180414UUPFNKGR,0,1,200,1,0
65947499PFKQWTOV,0,1,200,0,0
18482829WDGCXVRQ,0,1,200,1,0
86245490XNYRPAQT,0,1,200,0,0
86743656PHXXMIYD,0,0,200,1,0
70532924JDFDIFYY,0,0,200,0,0
64002358HJHWRCWK,0,0,200,0,0
15775879DOXDTTQJ,0,0,200,0,0
73527678MGWJTOPY,0,0,200,1,0
58830518XZALYEEK,0,0,200,1,0
37659932KLBDNUYS,1,1,37,1,1
08990268AOGZXHYF,0,1,200,1,0
98051337CAVGYTFX,0,1,200,0,0
43487689QJAHSBVJ,0,0,200,0,0
51317149QJWEVWTN,0,1,200,0,0
46287895OLGIXAPR,0,1,200,0,0
82044875YRQIFSCS,0,0,200,0,0
21216306DCAORZFV,0,1,200,0,0
06078988RQNUWWDU,0,0,200,1,0
76945721QQMVPFMB,0,1,200,0,0
77045433BUHZQWYK,0,0,200,1,0
29990926PIRRCZND,0,1,200,1,0
22035596WMKJPBRT,1,1,200,0,0
59570402PHMDDQUR,0,1,200,1,0
49713955DQUAVNSD,0,0,200,0,0
53088908PCZISIIT,0,1,200,1,0
75448481VFUHTTRX,0,1,200,0,0
76838717KIKIQTIH,0,0,200,0,0
35203627HTPADQKC,0,1,200,1,0
89081297ZAFBBBEK,1,0,200,1,0
85446235ERPXGWMN,0,0,200,1,0
53408880WYGQQCPF,0,1,200,0,0
72451293WLXIQOVD,0,0,200,0,0
55282619ULVIHGMO,0,1,200,1,0
61259055WALEZHAY,0,1,200,0,0
53354289TWUHPTDI,0,1,200,1,0
95624322EXNZZAPK,0,1,200,0,0
20282794ZQPLBZTN,0,0,200,1,0
66646712VSAKALWH,0,0,200,1,0
17502752HKIHNGPD,0,1,200,1,0
31947036BDDCPGLW,0,0,200,1,0
33446338NHKYEGNG,0,0,200,0,0
44647938OJTZMZPB,0,0,200,1,0
81678224POBQIHQW,0,0,200,1,0
11970297JHYOAUDO,0,1,200,1,0
81968736RQEGMJVA,0,0,200,1,0
20845899CVAIOVHE,0,1,33,1,1
26743235ZVOQWREV,0,0,200,0,0
27709131EPWLFGHO,0,0,200,0,0
03054844HHEVBJQQ,0,1,200,1,0
19228211PYSKYVFP,0,1,200,0,0
57451965PZZBWZKR,0,1,200,0,0
29860506LLNMJBUL,0,1,200,1,0
85159910SYOKMFMM,1,0,200,0,0
46507352ADAZMAGS,0,0,200,1,0
32087236UIMJPPZJ,0,1,200,1,0
82932528AYFEPBQP,0,1,200,1,0
52537179AULVYQPY,0,0,200,1,0
50391718PUCICAIJ,0,0,200,0,0
29132633AVERSPMB,0,1,200,1,0
38498968XDXZTGDL,0,0,200,0,0
68850788TWNHJHYI,0,0,200,1,0
99560835WUAUVSOS,0,0,200,0,0
35516944FQBPRMZW,0,0,200,0,0
87693612XJUJOEXJ,0,1,200,1,0
96321091THUXRNDV,0,0,200,1,0
53611197NHUTNIIK,0,0,200,1,0
03674331ZAKSBBRW,0,0,200,0,0
44496814RMGPFTKG,0,0,200,0,0
21897223HYDGJYHH,0,0,200,1,0
29791374TYHVGSAJ,1,1,200,1,0
34014168GMFDRGQZ,1,1,200,1,0
21449609BYIJIHJB,0,0,200,1,0
34746964KMSHIAEO,1,0,200,1,0
60289194GMOVUMDW,0,1,200,1,0
25460616LWRGICQW,0,0,200,0,0
88035103OGMBKTBI,0,0,200,0,0
04766190OTGAITRT,0,1,200,0,0
39367520KCYAUOHB,0,0,200,0,0
54414526DKSQHXBF,0,1,34,1,1
39099256OQMNSCAK,0,0,200,0,0
85860839ZPFVZJBU,0,1,200,0,0
60019490RNGWMPFZ,1,1,200,0,0
23395979GCYWALIT,0,1,200,0,0
53956985WYKXVZEJ,0,0,200,1,0
13605317UXSMOYWH,0,1,200,0,0
21184450WVWSBRZJ,0,0,200,1,0
61367532MOFKRHNC,0,1,200,1,0
97843555KSLHIKJU,0,1,200,1,0
32189078TFOHSFGU,1,1,200,0,0
33103228SFIPPPXL,0,1,200,1,0
44293302ZVFZTYCZ,0,1,200,1,0
09856451JUMIRUKL,0,1,200,1,0
78503429ODRDLCVW,0,0,34,1,1
81446365RQZMYCRC,0,0,200,1,0
52357251DXMUPADK,0,0,200,1,0
49087099MDACHWNG,0,1,200,0,0
80865030WRYEXBLP,0,1,200,0,0
32031148KJYUNAGR,0,0,200,0,0
16403903MKHCJTZH,0,1,200,1,0
87847016NSNPULXK,0,0,200,0,0
96334194UUUPYKLS,0,0,200,0,0
30065311IYHFLQDT,0,1,200,1,0
86491612KYWLZZPH,1,1,200,1,0
32874885DOKPKRYW,0,0,200,0,0
97387362ZCYWCRUM,1,1,200,0,0
72280104GZMBNCPY,0,0,200,0,0
33510273UYBWDNAD,0,0,200,0,0
63652866QQWTTXOH,0,0,200,1,0
37754099OJOCCBDN,0,1,200,1,0
73277119KHTOTPTL,0,0,200,1,0
59992262RDDGDWRJ,0,0,200,0,0
93415531TESLRJML,0,0,200,1,0
56016055UFABOXHB,0,1,200,0,0
16609445UYXLKTHB,1,1,200,0,0
49133779LJBUZVBM,0,0,200,1,0
67082061MUEOTKUB,1,0,200,1,0
91221099UZALKSHN,0,1,200,0,0
85680400FNYUAJQH,0,0,200,1,0
94229770ZXHGTQQW,0,0,200,0,0
35704483BFMHQBWA,0,0,200,0,0
00977541WYLBCMTG,0,0,200,0,0
05653498UELLKZTP,0,0,200,1,0
51183846XPXEAQCS,0,1,200,0,0
38769967ZBOOIYAR,1,1,200,0,0
75959055AWPKVGSA,1,1,200,0,0
85475058XMYLKXDR,0,1,200,1,0
41653759WEAMVBWE,0,1,200,0,0
50819373QNPFAMOZ,0,1,200,0,0
35383628EONTUMDJ,0,0,200,0,0
47449319FSFBQYQF,0,0,200,0,0
18600504NWOREEVO,0,1,200,1,0
56155187PNLOWBOD,0,0,200,1,0
55869863YNRNYUAJ,0,1,200,1,0
68099173STZQBFTR,0,0,200,0,0
89627219RIZTKYUW,0,1,200,1,0
63381299RZJMCZJL,0,0,200,1,0
33047863FXGDOFLI,0,1,200,1,0
19156260VYQEVUID,0,1,200,1,0
21968810UDSLCHPD,0,0,200,0,0
48457280LYZAFSTH,0,0,200,1,0
40883513GMOYGKUO,0,0,200,1,0
96380311RIVKIASA,0,1,200,0,0
44099726PBFROMDL,0,0,200,1,0
56416969HIYSODLL,0,0,200,0,0
85681578QQTRWIXF,0,0,200,0,0
28314765UEPOHZXC,0,0,200,0,0
39798057MVEVMBGA,0,1,200,1,0
89152556IZYUMNQM,0,0,200,1,0
89450404UVQMWGOK,0,0,200,1,0
74917748CDCSOHPE,0,1,200,1,0
45271064AJRGYCAG,0,0,200,0,0
09567107BTQMHEMK,0,0,200,0,0
38768586JLATYTZH,0,1,200,0,0
15617119AREDYDVN,0,0,200,0,0
07192236QYMDRAJD,0,1,200,0,0
27905448IWSCRYMD,0,0,200,0,0
26982920EQSRFQDN,0,0,200,0,0
77455281DELVRQEN,0,0,200,0,0
04738364LDHRVVOH,0,1,33,1,1
37117802DYRFJNTU,0,1,200,0,0
30653787HUEWWIRB,0,0,200,0,0
40303112INISDMOO,0,0,200,0,0
64087981TSZWEDTO,1,0,200,0,0
78045310NVJQQSGA,0,1,200,0,0
14039154XQNYRFFS,1,0,200,0,0
97216371IYDGMUYO,0,0,200,1,0
47758820FMVLFKGX,0,1,200,1,0
48790635ZKSPFTIO,0,0,200,0,0
32823809XVECPVDU,0,0,200,1,0
70021398VYEBRWBK,0,0,200,0,0
58931278CGXHPDZU,0,1,200,0,0
70229390RNOYNPAD,0,0,200,1,0
72571241DKXXYTKS,0,1,200,0,0
59285348UKTWWPWY,0,1,200,1,0
71920070ZWXAAJQF,0,1,200,1,0
67524182SCEMRIHT,0,0,200,0,0
97764247VOTNIATY,0,0,200,1,0
06848209LUHSNJTK,0,0,200,0,0
83074817XUNEMKYL,0,0,200,1,0
96677190XFISATEY,0,0,200,0,0
66048838NFUXSHBH,0,1,200,0,0
64762895HTZTHTUZ,0,0,200,0,0
44948133CFUUQZAJ,0,0,200,0,0
12305153QRQSAFCW,0,1,200,0,0
82874855QISJAIEX,0,0,200,0,0
77543560LQUZJJKP,1,1,200,1,0
37960510BGVKSWQQ,0,0,200,1,0
93682250LKHRZCHR,0,1,200,0,0
93715721KGRZDGHO,0,0,200,0,0
01411226DHZQLRED,0,1,200,0,0
96696491PRROMTTG,0,0,200,0,0
34190283GNWXAMXH,0,0,200,0,0
44496907SOTLWIWT,0,0,200,0,0
61810322NIQCFXYI,0,0,200,0,0
39203894VFNLKMYC,1,1,200,1,0
61217566ETIBLYIP,0,0,200,0,0
75389371YXUNXLBD,0,0,200,1,0
01709694VAKBWITK,0,0,200,0,0
62250869OEYVZJXY,0,0,200,0,0
53785159RHIZUFOT,0,1,200,1,0
58961089RDPPKCON,0,1,200,1,0
13051452REQJEEET,0,0,200,0,0
63857517DEILVNDT,0,0,200,0,0
81497084PXDGKRDR,0,0,200,0,0
04742191TYPGYNPU,0,0,200,1,0
70180783NCYRNXVA,1,1,200,0,0
18677850EBWJXSHA,0,0,200,0,0
01561088CSXQPZOR,0,1,200,0,0
16124131LCCDOSJH,0,0,200,1,0
59956442YMRFTEUQ,0,0,200,1,0
01184231VUYGDEUU,0,0,200,1,0
10635485WAYWXPCI,1,1,200,0,0
44986530CTMNCAND,0,1,200,0,0
41059435OELCREZY,0,0,200,0,0
65436908CDGCNTXM,0,0,200,1,0
30076333VFWJRVLH,0,0,200,1,0
85355748COJYOFFN,0,1,200,1,0
54669075QOZEYIFJ,0,1,200,1,0
72741193CPFYVSVQ,0,0,200,1,0
83861589DVMBUFBO,0,1,200,0,0
68156644NOCTUKTU,0,1,200,1,0
62844104GAABXYYG,0,0,200,1,0
12908819QSZRREZM,0,0,200,0,0
98891344NTAGJCXA,0,0,200,0,0
30881176RIRVNAXN,0,0,200,0,0
71382881TQWUCLZQ,0,1,200,0,0
18254174FAAWZQFI,0,0,200,0,0
37064108KFPFJBFE,0,0,200,1,0
93053716WYOYDGDF,0,0,200,1,0
52800708OCMVUTZQ,0,0,200,0,0
96431526EWPYLWWQ,0,1,200,1,0
01306601LQBBPOJE,0,1,200,0,0
36859918MEKRSPSM,0,0,34,1,1
50395450OUZYMVEA,0,1,200,0,0
72845572EGUUIXTI,1,1,200,1,0
55989078LWILJPBZ,0,0,200,1,0
18709188JZRHULMG,0,0,200,1,0
42501975KRYIWMDO,0,1,200,1,0
96776770VZEAKTNC,0,0,200,1,0
95586801TERUNWOH,0,1,200,1,0
17499291JKAWZZXU,1,1,34,1,1
20473473VHEFMMWI,0,0,200,1,0
96589454XNTCEZKU,0,0,200,1,0
10736897RMGDDSWT,0,0,200,1,0
96509291MCUEHZLX,0,0,200,0,0
19824587LHYERJGF,1,1,200,0,0
74367861DKZHKRGC,1,1,200,0,0
88818637UZZWEEOC,0,1,200,1,0
40240791NRJGDKWO,0,1,200,0,0
21873589XFMNNMLV,0,1,200,1,0
10832375JPCMRYDN,1,1,200,1,0
35833222TNEPVHAX,0,0,200,1,0
26253659JPUQQDMM,0,0,200,1,0
01449891CWNBLYWF,0,0,200,1,0
52009136XCHEHDQG,0,0,200,0,0
81841166PEPEVIVJ,0,0,200,0,0
12861890HCHWIHTT,1,1,200,1,0
33897014NUKKJNLY,1,1,34,1,1
89270779YKDXREOS,0,0,200,1,0
35445166LAJFXRQC,0,1,200,0,0
93211139WNEGOWHV,0,1,200,1,0
70469085LTPJYFBQ,0,1,200,0,0
28866499FAAKXBSA,1,1,200,0,0
53806446IJFDBLWC,0,0,200,1,0
14768446ASVSYRSX,0,0,200,0,0
34434756QTTNFTON,1,1,200,1,0
09687418NEVKVFKP,0,0,200,1,0
06142011JAVFWCRA,0,0,200,1,0
31677297LHLONTDE,0,1,200,1,0
93407065OLVHKBUX,0,1,200,1,0
60827192YZSSIVVJ,0,0,200,0,0
56188539QJGRWFTU,0,1,200,0,0
30450649VHSISNOV,0,1,200,0,0
85824301XMSBZUFU,0,1,200,0,0
47735171VWTNQFYB,0,0,200,1,0
94146550KIKIJMDE,0,1,200,0,0
34919513EBIHLTRE,1,1,38,1,1
08449262IUQQDAMI,0,1,200,0,0
77008060SNBABLQK,0,1,200,1,0
92389934ZZXTTQWD,0,0,200,0,0
11731278YNQPMTTQ,0,1,200,0,0
34291660UINHSJGV,0,0,200,1,0
48650377SRSMBGGH,0,1,200,0,0
04317242UDYKEMHS,0,0,200,0,0
10203627IILBLJNR,0,1,200,1,0
67303761LPSSHLWU,0,1,200,0,0
36369228BSEVUPBM,0,1,200,0,0
34614308YVTHIYUM,0,0,200,0,0
06592770ZNYGUHKD,0,0,200,1,0
85823073JXSLNRMK,0,0,200,0,0
83850992CBCWIIGN,0,0,200,0,0
15418348FJPWHJNQ,0,0,200,0,0
04020110BRSRGXOA,0,0,200,0,0
91782266TNHCQHYS,0,0,200,0,0
26133316FSVTYTID,0,1,200,0,0
69673039GGZDXLPK,0,1,200,0,0
36837848EXZPCWXP,0,1,200,1,0
51260519FZHONTZG,0,1,200,0,0
02886904UQROQSLL,0,0,200,0,0
63453852CUOTBWVG,0,0,200,0,0
57235016GAUBZWTF,0,1,200,1,0
85482798EFAVZNOH,1,1,200,0,0
22575106XMTQEMDO,1,1,35,1,1
63922163SEZCFIDV,0,1,200,0,0
73333085XJRGIKZZ,1,0,200,0,0
93444456DLRTYPGW,0,0,200,1,0
65880590NHPCFRLQ,1,0,200,1,0
20611391GVCBPAZD,0,0,200,0,0
70925914NQPYTRMN,0,1,200,0,0
55007084PWBQOSVQ,0,1,200,0,0
83554719GPRYLPMA,0,0,200,1,0
14688626OKHYAOFB,0,1,200,1,0
77434705CSDYDRJE,0,0,200,0,0
77421863NRKJSQRM,0,1,200,0,0
20020732WJGFMUAY,0,0,200,0,0
54784917LUDRODNG,0,0,200,1,0
15099558DQZVTJGN,1,0,27,0,1
32272900NQUIVQTR,0,0,200,0,0
91685328QKBPYGZA,0,1,200,1,0
94592665NWZKELQC,0,0,200,0,0
28660950NBRJXCMY,0,0,200,0,0
43741589ASSRESGM,0,0,200,1,0
13009211IIQRTMXE,0,1,200,0,0
77487376HOTIBDPY,0,1,200,1,0
18668051ZLRTYUGX,0,1,51,1,1
73962766WDXXBNLW,0,0,200,1,0
62110791NPGBLPST,0,0,200,0,0
37839117XBKVSVKH,1,1,200,1,0
22226249XJXXTCTT,0,0,200,1,0
49632619SGFSTFTE,0,1,200,1,0
51378544QMZNECZB,1,1,35,1,1
66269714ZMNEJEHV,0,0,200,1,0
73044710IVJUQUHI,0,1,35,0,1
15705702UNNAKASD,0,1,200,0,0
40167384WEPRPTOG,0,0,200,0,0
33676941UMORBUZR,0,1,200,1,0
38756999DIQXVLJX,0,0,200,0,0
35398747XPLSCYLF,0,1,200,1,0
64899613ELNXARNO,0,1,35,1,1
39154229ZHRKQQFD,0,0,200,0,0
88311168VIKZMRRH,0,0,200,0,0
79860455AFURYXQG,0,1,200,0,0
95284645JABOBYWU,0,0,200,0,0
46479194UJJBWZSC,0,1,200,1,0
16628756TKJEXVPQ,1,1,200,0,0
43012681GTMPVVMZ,0,0,200,0,0
92315259BJCJUIZC,0,1,200,1,0
12890923EVSUPYCR,0,0,200,0,0
46481852RLSUKJZD,0,1,200,1,0
20775435TPBLJAHR,0,1,200,0,0
94615742FKPWEMNK,1,1,200,0,0
03547469BWDQNRVE,0,0,200,0,0
60206269ILIWHEBE,0,0,200,0,0
36924928RVEHTFRD,0,0,200,1,0
73081895TDQXBKEW,0,1,200,1,0
26916523NLYAISQM,0,1,200,1,0
19860620AQZPWVWQ,0,1,200,1,0
35847781MKRFCYKJ,0,1,200,1,0
50916367LQKGLIUL,0,1,200,1,0
79108813QEPUNVVP,0,1,200,1,0
49199642VCCBNCRJ,0,0,200,0,0
84265029EZDUVFNN,0,1,200,1,0
94907441QVRYZVNY,0,1,200,0,0
59301123QEEUKUME,0,0,200,1,0
58004167IZBSLSCQ,0,0,200,1,0
63484407VAHPVHBD,0,0,200,0,0
50202798RHJKCYQR,0,0,200,0,0
35282964OCOAZPOT,0,0,200,0,0
20688282XVTGAMCW,0,0,200,0,0
63638878DKJNNCAO,0,1,200,0,0
93066685CFFIJYTK,1,1,33,1,1
21878585VSLOUKSU,0,1,200,1,0
66691927HUFRWGIL,1,1,200,1,0
08919448IXMBFAVJ,0,0,200,1,0
37251833FAKUPRAF,0,0,200,1,0
76603922SAKDKIII,0,0,200,1,0
80383003WSQZNQHF,0,0,200,0,0
99536950RMGUWJUP,0,0,200,0,0
60635019FPXGNQJY,0,0,200,0,0
53800699NKPSWHND,1,1,200,0,0
19768010COFXAPOJ,0,0,200,0,0
84575339LMWRXFCR,0,1,200,0,0
62467795NXYBEZPU,0,0,200,1,0
48183428FSEAEZWD,0,1,200,1,0
55938598MQGJBDAQ,0,1,200,0,0
38027986AVIXYHDP,0,1,200,0,0
83659568EVTYFRCA,0,1,200,1,0
28293637TADWCFSL,0,1,200,1,0
43898759JXPTHHOD,0,0,200,0,0
57224639RCAFQRSA,1,1,200,0,0
89968206SWURVBSB,0,1,200,1,0
25302133SMMBVSRM,0,1,200,0,0
92148225HMIICLMG,0,0,200,0,0
12333649GNKRBJZI,0,0,200,1,0
04450238GUTAAACT,0,1,200,1,0
90271458YUPGOTFF,0,1,200,0,0
17628310BJQAZPFO,1,1,200,1,0
20585131YQAUQBMR,0,1,200,1,0
98074707JUVZILKI,0,0,200,1,0
42086846MSPKPGLW,0,1,200,1,0
26395049UTARGLBD,1,1,200,1,0
64779779CLQFYOQK,0,0,200,1,0
67437977OGVLOVTI,0,1,200,0,0
97114059ZLWZVAGW,0,1,200,0,0
71623481XBPOVFJM,0,0,200,0,0
68919686WHBUWXSA,1,1,200,1,0
10299810BVDLOKSQ,0,1,200,1,0
15440170UVDIDLMA,0,0,200,0,0
74443430NMFKQDBN,0,1,200,1,0
52579360RJTVLGBG,0,1,200,1,0
69439327XJTFEJJO,0,0,35,1,1
90259710NGZFDMTI,0,0,200,1,0
50463326NSAADENN,0,1,200,1,0
04088995XOTFCCLL,1,1,200,1,0
79108004GSDXBAMH,0,1,200,1,0
74040626AKRDAUUT,0,1,200,1,0
59614341RISODAMM,1,1,200,0,0
42496057EYXJIQHS,1,1,200,1,0
60755467NNIXFUGN,1,1,36,1,1
98288711DEJJQAAP,0,0,200,0,0
15291624YBPBEFVQ,1,1,200,0,0
40280728NZCOWWXY,0,1,200,1,0
85039868HDOWTYYG,0,0,200,1,0
45357816ULFETLFU,0,0,200,1,0
64065063RLTTRKUW,0,1,200,1,0
83626571VEYCFLWC,0,1,200,0,0
86384593GKABHMCI,1,1,200,0,0
11871431SIIHIATW,0,1,200,1,0
29953458RIISQDGM,0,0,200,0,0
49242778CGSABLCF,0,1,200,0,0
73542937NOQDCJGT,0,0,200,1,0
69260149IVJKSGYC,0,1,200,1,0
55660747SIHJUMIT,0,0,200,1,0
27137647YZQHQCKN,0,0,200,1,0
60402073QYKLRTLZ,0,0,200,0,0
79510502ZAGZUQVS,0,1,200,1,0
36055214FAKPJPZY,0,0,200,1,0
54911960CXEPLKBY,1,1,200,1,0
07129395GJFSZKUX,0,0,200,0,0
15975930KWTRSDNO,0,1,200,1,0
89305177TDZHXVKE,1,1,200,0,0
93796493POSCJUVF,0,0,200,0,0
87100766AENNHRFA,0,1,200,0,0
40738591NVFFXRCT,1,1,200,0,0
99763045FLJIZYIW,0,0,200,0,0
91465697DMRZFOKD,0,1,200,0,0
14696461PKYXPAMS,0,0,200,0,0
03115258QPZAGIEH,1,1,200,0,0
68574716HGSAPGWY,0,0,200,1,0
93330477HCOFATVE,0,0,200,1,0
84615045FRXVUHWX,0,1,200,1,0
90389655UAAGPOTM,1,1,200,0,0
50420883IJCLTNRJ,0,0,200,1,0
09664374TWVMXWVL,0,0,36,0,1
51893588RLKYZHOR,0,0,200,0,0
76720305KKBIDFLV,0,0,200,1,0
71173013PQDMWZTI,0,1,200,0,0
76971128PYTVEWWF,0,1,200,0,0
22473256MMFLKWCP,0,1,200,1,0
88768904BQTNYTNS,0,1,200,1,0
42604409NNIMEKPT,0,1,200,0,0
77700991JIYKDSOQ,0,0,200,0,0
16889489OEWVQKXB,0,1,200,0,0
12141263JPNLXUWX,0,0,200,1,0
86919310CHEWOUIG,0,1,200,0,0
29469611BTUUXKKF,0,0,200,1,0
02978452OBHHKHVE,0,1,200,0,0
63544387IDLKGZIP,0,1,200,1,0
86711834SHTIWXQN,0,0,200,0,0
78547154OOWTNFGI,0,0,56,1,1
13202652XMTBPCGG,0,0,200,0,0
72825370OJLYILLI,0,0,200,1,0
10399507XOOTYLEF,0,0,200,1,0
98463676APALFWKB,0,1,200,0,0
66455260EWIKNBMC,0,0,200,0,0
91069452TUWHYFYV,1,0,200,1,0
24826506CTJVZJDR,0,0,200,0,0
59305292LBKUEALZ,0,1,200,1,0
58050097EBPOXCEL,1,1,200,1,0
83864901MSOOBTSN,0,0,200,0,0
86005605QJDESIYO,0,0,200,0,0
09073904VGDLSIUP,0,0,200,1,0
26742143MFQEDWMA,0,1,200,0,0
35735474SQCPTAFP,0,1,28,1,1
47123046LZUZJEND,1,0,200,1,0
91476443XFFUWYWP,0,1,200,0,0
60868069WOYADONN,0,1,200,1,0
74082738YEPSJXWR,1,1,200,1,0
07810105IKFCSBAM,0,0,200,1,0
18898358XBDQYDYI,1,1,200,0,0
71074488XODPMGIF,0,0,200,1,0
04514907WSXRNHDR,0,1,200,0,0
16894259KRHVJUFR,0,0,200,1,0
46544886NDWAPQFN,0,0,200,1,0
50059386XWMZCLVH,0,0,200,0,0
46558967EMDORTTY,0,1,200,1,0
50229529BSESIOFN,0,1,200,1,0
62465803OVPGYMEB,0,1,200,0,0
65919232ZWRMXSEQ,0,0,200,0,0
69187425CIWCNKAM,0,0,200,1,0
17441791CHHYMAEH,0,1,200,0,0
77270247LQCQBTOR,1,1,200,1,0
73570620ABJQTMVL,0,0,200,1,0
57809651DYKXXSSI,0,1,200,1,0
84938713ZMJFKYVK,0,0,200,0,0
27921652KUPTIOYA,0,0,200,1,0
99634423KVCCLCJU,0,0,200,1,0
01825603WSBRJBQQ,0,1,86,1,1
15708660IOWIIMRT,0,1,200,1,0
18992317AWUECKXZ,0,0,200,1,0
01095673BXWJFCBP,0,0,200,0,0
34333391GVCKDEVN,0,1,200,1,0
65681289ONLFSZBC,0,1,200,1,0
47399938NNLUNKIT,1,1,200,1,0
42111354ADBMFIML,1,1,200,0,0
37136536KKGRTACZ,1,0,200,1,0
69950784EYTIBKEK,0,1,200,1,0
94296692RAYSFZCD,0,0,200,0,0
16923857NYSZCZLK,0,0,200,0,0
09800819BLBTBTVD,0,1,200,1,0
37768928SQYYUNKK,0,0,200,0,0
23575984PRSAWDCH,0,0,200,1,0
28994690LQFTNMJL,1,0,200,0,0
50549813ZCAAAFMK,0,0,200,0,0
81122459NZLAZNUQ,0,0,200,1,0
85374788KAZYJUQR,0,1,200,1,0
69203170EHAOLRAJ,1,1,200,1,0
79968902TFEOSJYL,1,1,200,0,0
55254456JWQUPUXG,0,0,200,1,0
25990079QFJIGCHL,0,0,200,0,0
41039308GRXXGBDU,0,1,29,1,1
58405105JHJKEAYZ,0,0,200,0,0
42475317FLPBMIXU,0,1,200,1,0
66964436VMWYXDCR,0,0,200,0,0
39220576NWKDJVVE,1,1,200,1,0
33237448HAZAKNQU,0,0,200,1,0
48619000TILQKCOT,0,0,200,0,0
92053854XNSHJGEC,1,0,200,0,0
96531055DXIPHKSZ,1,1,200,0,0
99192672YMSKDROW,0,0,200,0,0
59045738FOOKUOWD,1,0,200,1,0
01530909EDFREMOF,0,0,200,1,0
90619181GRSDHBPR,0,0,200,0,0
77173194DNLSGFRU,0,0,200,0,0
55329047LKIHUOCH,0,0,200,0,0
82798294FGLHJMJL,0,1,200,1,0
33026224CGINSCTD,0,0,200,0,0
98351833EKGSQKNG,0,1,200,1,0
29500806QKORAVKE,0,1,200,1,0
90826266QXKEPCCU,0,0,200,1,0
42896740DJGSHPNW,0,0,200,1,0
58117418SKQBJSED,0,0,200,1,0
77579383BNIDZBMH,0,1,200,1,0
19158476OXOEQIRD,0,0,200,0,0
82209992HNHKPWKQ,0,0,200,1,0
56855143KARHMMBK,0,0,200,0,0
98976067EKTRDYHY,0,1,200,0,0
71377266SCLMYXOF,1,1,200,1,0
93179579PHRFYKLA,0,0,200,1,0
29185947UXNPCIEM,0,0,200,0,0
47357341KDFEGLYN,0,0,200,1,0
72388017GSPGNJDG,0,0,200,0,0
07152023SVFWCTJO,0,1,200,1,0
09608888DVAMHDCO,0,1,200,1,0
06418013WZXFCEUU,0,0,200,0,0
08872509KSREGFKH,0,0,200,1,0
29257689NKMVHEVZ,0,0,200,0,0
77520675XIIFJAYQ,0,0,200,0,0
76363191JFTCFEOR,0,0,200,1,0
37987734SZRMBQTN,0,0,200,0,0
69828889XHQJOKPB,0,0,200,0,0
44613492TRMFFJTJ,0,0,200,1,0
31767808TUKBWLEM,0,0,200,0,0
38226304WNXXEWBB,0,0,200,0,0
70823248TDUPQKSQ,0,0,200,1,0
10796203CJKIHIOZ,0,0,200,1,0
54892215NHFZEMXR,0,0,200,0,0
59508030MBVOBVYI,0,1,200,0,0
41584065SQBUXSVO,1,0,200,0,0
97953060UUPIKDKN,0,1,200,1,0
14325659YBXYAUMB,1,1,200,1,0
59386340PUZHUFDO,1,0,200,1,0
31023119MBUOMZTV,0,1,200,0,0
49576371YYAZWAQC,0,0,200,1,0
06828277BPELGQCG,0,0,200,1,0
06945954AGVGORRN,0,1,200,0,0
74611897ZADQXWVF,0,1,200,0,0
41891958IECXHYOM,0,0,200,0,0
11716379VOYINDOA,0,0,200,1,0
48079050CYBUIWFH,0,0,200,1,0
53511442KALATFQS,0,0,200,0,0
96255189BTCYBKWM,0,0,200,0,0
05696454XLOOAPHL,0,0,200,0,0
69640087PUNQENSK,1,1,200,1,0
79125438EQEARKIJ,0,0,200,1,0
26184058CBANMVWG,0,1,200,0,0
45453867LVYATVBA,1,0,200,1,0
78124663TPWFKQVR,0,0,200,1,0
06491445YJONWIHI,0,0,200,0,0
24281984TWXAMXZK,0,0,200,1,0
